User_Id,Place_Id,Place_Ratings
2191,32,3.2
2334,27,1.2
4828,15,3.2
4393,4,4.4
483,17,2.3
3225,12,2.8
1102,18,3.9
3959,2,4.1
4392,34,2.4
4946,5,2.8
3082,12,2.9
364,40,4.1
4504,1,3.2
3113,23,4.5
545,1,1.1
3921,31,2.1
2705,13,2.6
994,31,2.3
357,9,1.2
1693,29,4.8
2876,31,4.2
1388,36,4.8
4263,9,2.4
1155,13,3.2
4080,25,3.7
2446,17,2.6
1006,14,2.9
2497,4,3.9
4820,15,2.7
57,25,4.5
369,26,1.5
4534,20,3.2
1889,27,1.0
1132,41,4.3
2231,9,3.1
4271,7,4.5
70,8,1.8
2550,14,3.6
1796,39,5.0
3138,13,4.5
190,41,1.2
4403,18,1.6
4226,17,1.6
3894,37,4.4
1172,8,2.7
2806,11,3.7
1310,15,4.8
626,39,1.2
3134,14,3.4
3000,21,1.4
1039,11,3.0
2361,39,4.6
523,11,3.9
728,10,3.3
418,36,4.0
1684,38,4.8
2813,10,2.4
481,23,3.3
2714,21,2.6
2643,5,3.1
16,36,4.7
3463,15,1.8
3940,16,4.7
1088,37,1.2
628,4,2.2
2559,35,3.3
1440,17,3.5
2560,6,4.0
4044,5,1.6
3356,22,3.5
703,12,3.2
2044,26,1.9
493,18,2.8
193,24,1.3
1600,3,3.6
4582,16,4.1
3175,41,3.8
1726,41,4.4
765,26,4.5
3167,11,1.3
1942,40,3.4
1106,2,5.0
4673,4,5.0
2007,20,2.0
4427,18,3.5
862,1,2.9
788,27,3.9
439,2,3.7
3440,28,3.1
689,4,1.5
4647,11,2.8
4216,36,4.2
2870,30,3.0
356,20,3.2
89,40,1.2
4919,7,3.8
680,37,1.7
2096,5,1.8
3365,40,4.6
4231,36,3.4
2436,9,3.4
3161,31,3.1
586,11,4.0
806,40,4.0
2340,17,3.7
3616,34,4.8
564,14,4.0
511,40,1.4
4195,1,3.5
3470,19,3.9
3676,8,2.4
2178,10,2.3
1834,31,3.9
3416,7,1.3
1516,41,3.9
2113,29,4.3
1796,34,3.8
2968,39,2.2
1720,32,2.9
3298,13,3.3
3207,40,4.6
1285,3,1.8
1871,30,1.5
2348,5,3.1
2289,27,4.4
811,20,2.2
1921,35,3.3
558,41,2.4
2410,35,3.8
2881,39,4.4
4699,22,1.1
1466,38,1.8
3999,36,4.4
4664,8,1.5
3445,25,2.1
1304,20,1.9
1302,24,4.5
2594,2,4.3
1969,16,1.1
4320,2,2.8
454,34,1.1
2160,23,4.9
1830,34,3.8
141,6,3.5
1118,37,2.3
1831,25,2.4
2011,24,4.4
922,2,3.6
4689,4,4.7
2648,3,1.2
1962,14,2.8
3248,27,1.4
1819,14,3.5
1496,41,3.4
3160,39,5.0
286,32,2.5
4600,6,3.0
3073,37,3.6
4968,10,2.5
1905,10,1.3
3041,12,3.7
4347,15,4.3
4959,5,3.0
565,36,2.0
3657,16,3.0
2480,34,3.5
3406,38,1.4
3423,27,2.8
516,12,2.3
4467,15,1.2
4343,23,1.8
4546,28,5.0
2889,28,2.5
1204,16,4.9
2628,26,1.3
1296,12,4.8
3775,11,3.8
2953,8,3.1
4528,1,4.2
4085,1,2.5
4387,15,4.9
3569,26,4.7
2737,30,2.0
2702,32,1.6
3034,15,4.1
475,18,1.3
4695,39,1.9
415,20,5.0
3098,17,1.0
4659,16,1.7
4808,5,4.2
3648,4,1.3
3,16,4.2
2800,38,1.2
1072,23,3.8
167,11,2.0
2975,30,2.5
3825,5,2.1
4029,37,4.8
1944,31,4.8
2739,18,1.1
2015,24,3.4
136,29,1.6
1731,28,5.0
4669,4,2.2
120,33,4.4
757,3,2.5
1662,28,1.1
4600,21,1.3
4828,10,1.8
4319,36,1.7
3180,4,3.3
2165,28,3.5
4165,8,4.7
1979,41,2.6
294,19,1.9
2900,13,1.2
2209,41,3.7
878,9,2.3
3585,32,1.5
4682,26,4.2
2057,41,4.1
2410,39,2.6
2859,1,4.1
1056,21,4.7
4558,2,1.7
3589,3,3.5
4318,27,1.8
4925,13,4.6
2916,7,3.8
962,4,3.8
2739,37,2.2
629,7,1.6
2578,15,3.0
3188,6,2.2
826,1,3.7
1610,29,1.7
1595,21,1.7
4058,14,3.3
2011,27,4.3
126,22,2.0
1200,40,4.5
184,39,2.1
1010,36,2.7
4413,31,4.7
1492,7,3.7
2955,14,4.1
1074,12,3.1
2346,35,2.2
2101,24,4.2
2307,28,2.3
969,35,1.5
1019,16,4.0
3942,5,4.8
741,13,2.5
2554,4,3.7
1199,39,1.5
3513,31,3.2
3026,41,3.5
2083,10,2.3
2345,30,3.9
3486,37,2.2
4646,38,1.1
3688,19,3.1
1553,12,2.8
1667,25,2.2
1641,23,4.8
437,2,4.0
68,35,2.6
4912,35,1.4
3328,32,3.1
212,23,3.4
1393,3,4.5
1552,2,1.3
2976,21,2.4
3029,23,3.1
3803,1,2.0
1297,15,4.3
2744,7,3.1
3102,32,2.3
3167,2,3.0
4503,13,4.3
1022,12,1.7
799,34,2.7
4492,6,3.3
248,41,2.0
4100,26,4.3
2375,19,2.7
1221,27,3.3
2612,9,4.9
3083,23,3.6
2005,11,1.2
2000,33,5.0
3092,1,1.8
3850,8,1.3
723,12,2.8
4312,18,4.2
363,31,4.3
3352,17,3.6
3309,11,2.1
2259,11,1.6
758,2,4.5
3427,30,2.6
552,29,4.6
3761,26,1.7
4984,25,2.4
3458,14,2.8
4029,29,3.5
629,30,3.6
1302,34,3.9
1563,14,4.6
1206,9,4.9
1552,24,1.9
4149,39,3.3
4825,10,2.9
3533,2,1.2
2846,34,4.1
1060,6,5.0
726,33,4.4
4629,38,1.6
4128,4,2.2
2646,13,2.9
1956,39,2.8
3469,7,2.0
1983,34,2.4
2648,7,2.9
2931,21,3.2
1905,17,3.5
4194,35,2.4
2312,5,1.9
1603,35,3.0
2653,14,2.9
1287,28,2.6
4613,34,4.8
3369,33,3.5
2433,3,3.6
3648,17,2.6
1508,35,1.2
2359,17,1.9
4086,28,1.3
3590,27,1.8
1710,32,3.5
3825,34,1.5
1042,5,1.5
4770,27,2.4
2471,25,4.2
744,16,2.9
1003,24,2.9
322,37,3.5
535,27,1.4
980,30,2.2
1142,24,4.6
3585,12,1.9
3450,32,4.6
677,4,3.1
2683,38,4.4
4488,33,3.9
2010,1,2.9
2918,38,2.7
4697,17,4.3
2398,5,2.1
503,35,4.7
4441,3,1.4
1031,12,2.4
4251,34,3.6
741,4,3.1
4793,40,2.5
3589,38,1.2
1902,5,2.1
214,17,3.6
173,24,3.3
776,7,3.5
1799,39,2.6
4761,20,2.1
1232,7,4.4
1439,26,3.5
2907,21,2.6
2178,10,4.0
1012,5,4.2
184,39,3.3
4650,11,4.9
4640,12,4.5
2115,33,2.1
2793,24,2.6
1650,9,2.5
830,39,3.4
1304,9,2.0
3312,20,4.3
3312,33,2.9
4214,7,2.8
4170,7,2.8
4413,26,4.8
2804,5,3.6
1676,40,4.8
1244,34,2.6
2301,41,1.2
3921,40,4.0
3088,20,2.1
3342,19,2.4
3696,37,3.6
431,2,1.5
2945,1,1.1
4297,27,1.2
3208,15,3.3
3349,3,4.8
3990,20,1.2
4717,8,1.9
137,23,4.8
2174,25,3.0
2859,35,3.8
602,25,2.0
4500,26,2.8
3606,14,2.8
1166,8,2.5
1761,39,1.2
3238,40,4.5
2672,39,2.5
2927,10,3.6
1946,1,3.6
4689,36,1.0
2808,29,4.4
443,33,3.2
2323,11,4.9
3007,11,3.7
3782,11,2.3
4931,33,3.2
787,23,3.1
4746,19,3.0
4179,16,1.6
581,35,2.3
769,17,4.7
622,15,4.7
416,28,1.2
798,28,4.1
2829,4,2.0
3524,4,4.1
2770,27,4.5
3334,8,2.7
1498,34,2.8
4450,26,1.3
2195,22,1.8
541,13,3.4
306,30,3.5
178,22,4.7
4974,1,2.4
2135,11,1.1
2909,27,4.5
4986,11,4.5
3686,26,4.2
1265,41,1.9
1128,31,2.2
3252,27,3.6
3519,20,3.6
3967,12,2.7
1773,37,2.0
3060,36,2.7
2035,8,4.4
3193,39,4.8
136,28,1.6
595,2,3.7
2943,15,1.6
290,5,4.0
366,13,2.9
1845,33,1.7
4650,40,3.0
2413,37,2.2
2103,12,2.3
2193,34,2.1
1330,18,3.8
31,28,3.3
4617,17,3.5
2312,4,3.3
3086,3,2.0
967,34,3.5
3662,39,3.0
2331,37,4.1
3435,38,1.6
3369,11,3.3
460,17,3.5
2340,7,4.5
62,30,3.0
213,34,1.9
16,34,3.1
953,12,2.2
4636,37,4.9
2601,12,2.1
1215,22,2.9
4746,24,2.0
1487,10,2.3
4760,36,2.8
1489,26,4.1
4478,13,4.6
517,25,1.2
2462,29,1.9
1191,23,4.0
4641,1,4.7
1748,15,3.9
2577,17,1.1
2803,38,3.0
1942,24,4.2
2631,15,1.8
3578,27,3.0
3729,25,2.0
2602,13,1.7
3980,41,1.7
4833,40,2.5
1392,31,2.0
3361,32,1.7
824,25,3.2
4235,27,3.7
94,7,4.2
4972,5,4.3
3151,4,3.3
465,21,2.7
719,4,2.6
1359,9,1.3
3080,6,3.5
1454,15,2.5
3992,36,4.5
3647,38,3.7
3595,10,4.5
4059,25,3.9
4727,4,3.8
3034,25,4.4
4500,34,3.8
2992,1,1.2
1326,35,1.4
2748,39,1.3
4998,19,1.4
4550,16,1.0
4838,38,3.8
2568,41,2.5
256,38,4.7
1789,22,1.0
275,27,2.5
2855,7,1.3
3101,29,1.5
2704,7,1.6
4874,22,3.5
2617,35,2.7
1450,16,1.1
4551,21,3.7
4733,22,2.8
2684,26,1.8
709,7,1.7
808,33,4.9
3307,2,2.3
3079,10,2.8
3228,25,3.0
4043,38,3.7
286,12,1.3
2666,15,2.9
1065,26,2.2
2284,7,4.4
4413,33,1.8
600,15,4.5
3235,13,1.9
4851,8,3.8
4102,10,1.4
2901,23,4.2
3351,7,4.4
4406,18,2.4
3249,34,1.4
3309,15,4.8
1783,12,1.8
1467,36,4.4
1845,41,4.6
161,41,4.2
598,37,3.3
3880,31,3.2
3790,29,3.0
2543,34,2.7
621,6,3.3
4321,1,3.6
2509,27,2.8
2574,20,2.3
1169,28,4.6
1752,26,4.1
1186,7,1.3
125,37,2.2
4479,9,5.0
4979,19,1.4
1097,31,4.5
4369,29,4.4
1943,36,1.4
1467,38,3.5
2341,37,1.1
2856,1,2.2
3729,16,2.5
1789,17,1.1
4396,24,3.8
1597,33,3.6
3260,40,4.9
3732,19,1.2
2976,15,2.6
828,28,2.6
2659,7,4.5
716,14,3.7
1485,32,1.8
4898,27,3.1
2358,35,4.4
704,19,2.6
2934,34,1.2
4245,17,4.6
4096,8,3.5
3179,40,3.5
418,10,4.8
2141,14,4.9
2441,7,3.1
831,30,4.3
616,1,4.5
2029,39,3.2
4258,37,4.6
1476,3,3.3
4092,15,1.9
357,5,2.0
4245,41,2.1
3067,34,4.6
1110,4,1.6
4919,21,5.0
4746,11,1.5
3323,16,3.0
376,10,5.0
4972,8,2.2
1034,9,3.5
165,30,3.3
2851,34,3.1
3682,36,2.7
3188,39,3.6
3190,16,1.7
2810,13,3.6
1825,5,4.8
2758,30,1.6
1724,8,4.4
3959,31,2.6
1200,26,4.1
1549,21,2.5
3227,6,3.0
2500,9,4.6
1038,24,4.1
4613,36,4.2
4470,10,3.6
1557,12,1.8
3979,2,5.0
4936,39,1.6
1276,26,2.9
3276,22,3.5
4553,20,1.3
1531,3,2.2
816,30,2.2
422,15,3.2
2906,31,4.2
486,17,2.2
637,17,2.7
2965,32,2.0
2888,7,2.3
2865,27,2.9
2588,38,3.0
1224,37,2.9
3647,15,3.3
3157,20,1.5
1673,29,1.4
2263,2,4.3
885,10,3.9
3246,22,1.3
3261,9,3.8
2163,38,3.2
4627,22,1.3
1725,1,3.7
3888,7,3.4
276,6,4.4
4899,1,3.6
1748,20,3.4
32,15,4.4
3545,1,1.1
366,40,2.1
477,16,2.3
90,20,1.2
4922,27,4.2
3598,37,3.1
360,27,3.7
1510,11,4.7
2557,25,3.4
469,17,1.1
4112,15,4.1
4069,24,2.0
4060,24,4.2
2552,1,1.5
960,13,4.7
4974,34,4.7
4464,33,4.2
968,36,1.2
4394,29,4.0
2245,26,4.8
4238,12,2.4
4445,35,3.5
3515,28,3.1
4811,33,1.5
4544,4,2.5
3583,37,4.1
1722,3,4.3
819,12,2.2
1466,15,3.9
1814,23,3.6
4311,41,3.0
4182,13,4.9
649,22,1.7
4195,11,1.8
879,31,1.2
2183,33,4.7
67,10,1.8
3556,35,3.5
3696,21,2.9
3090,6,2.7
156,24,3.6
4195,22,3.6
4879,28,4.5
1855,13,3.0
4106,5,4.9
3320,27,4.2
4392,6,1.5
1750,4,2.1
2190,29,3.4
605,39,2.6
620,35,2.1
1390,1,1.2
3153,24,3.4
2444,26,3.1
1715,33,4.6
2033,23,4.5
4852,29,3.5
133,5,3.1
1885,33,2.6
123,24,2.5
2280,15,2.2
3033,36,2.4
4517,16,1.6
1754,35,3.3
3753,19,2.2
1510,18,1.4
3798,23,3.6
1564,6,4.3
404,40,4.7
1709,3,3.3
1705,17,2.3
1351,16,2.8
4539,29,2.2
4561,17,2.3
3028,2,1.4
3399,28,1.9
1337,37,3.3
253,36,4.9
109,35,1.0
4838,40,4.5
1800,41,4.9
3623,38,4.0
1397,41,1.7
3101,27,2.6
2732,2,2.1
3250,4,1.8
1867,20,2.9
3716,37,2.7
4129,28,2.7
3952,2,3.9
1162,34,4.1
2206,17,3.6
728,13,4.1
311,33,5.0
907,38,4.8
760,21,2.8
3384,27,4.1
2885,22,1.2
685,14,2.0
2651,24,2.8
477,6,5.0
2624,40,2.8
766,33,3.0
2172,18,3.6
4984,13,2.1
349,5,2.8
375,39,1.4
2518,38,4.0
2648,22,4.4
1060,37,3.5
509,2,3.5
3380,30,2.5
505,39,1.5
734,13,4.9
2199,9,4.4
1078,17,4.5
2858,20,4.6
1103,1,3.5
1899,13,2.6
3385,14,3.9
3013,17,2.9
1280,31,4.2
793,27,4.3
2868,18,3.1
3778,32,4.9
2485,13,4.0
2001,2,1.1
3437,3,3.4
457,30,4.8
4556,31,3.8
2126,8,1.7
3851,21,2.8
4879,39,3.3
1392,5,3.2
1577,9,4.9
3459,18,4.3
3786,20,3.6
4802,22,1.2
3439,11,1.8
1129,7,1.7
4186,5,3.4
417,32,3.8
1313,14,1.7
4761,35,1.3
2127,24,2.1
4900,16,4.6
3385,4,4.3
71,4,2.7
4037,34,3.4
2594,34,3.3
1895,31,3.4
961,18,2.0
2901,29,2.3
3922,19,2.0
3815,19,3.7
1291,4,1.8
2122,29,1.5
2561,17,4.8
3623,39,3.6
1177,13,4.3
2248,11,1.7
1418,11,2.4
3890,38,1.8
4221,15,1.0
1063,36,2.8
4939,17,4.3
3129,6,3.9
4847,19,1.4
3066,4,2.6
2456,37,4.4
761,5,1.7
3706,39,4.3
486,15,1.3
2188,8,4.2
2329,22,3.2
2299,23,2.2
4577,28,3.5
4803,32,1.9
921,33,4.9
4052,8,4.5
5,37,4.1
4874,28,3.8
3983,24,1.7
3074,12,3.2
3445,31,2.7
4268,4,2.4
906,29,4.7
3878,33,1.0
1809,15,3.5
3555,15,3.8
2439,8,3.2
4643,14,1.4
4133,34,4.3
869,8,4.5
516,8,3.9
4488,6,3.4
3283,22,1.0
2927,19,3.6
4603,9,3.8
2587,22,3.8
4774,12,3.8
2151,31,4.5
1846,18,3.0
2683,3,1.7
425,39,3.4
4763,31,2.7
4754,39,1.4
4456,13,2.4
1930,27,3.2
4604,14,4.0
3031,28,2.8
1786,38,1.9
4683,15,2.2
2006,24,2.0
3499,40,3.3
3673,12,3.8
3167,13,1.3
2836,36,4.6
3589,10,1.5
3315,7,1.1
2411,39,2.8
563,27,2.9
3625,39,2.8
1477,16,2.6
3135,26,2.8
1847,4,3.5
1814,11,4.6
2364,3,3.3
4488,25,1.8
3277,41,1.3
861,2,3.2
2838,13,3.0
1659,39,3.2
2762,13,4.7
4789,5,4.7
3502,3,4.2
2170,22,2.9
1724,25,1.6
4494,19,1.4
4058,15,4.0
2440,38,1.8
196,41,1.2
3862,4,1.8
1394,27,1.7
4295,1,3.6
2625,28,2.2
2702,41,4.4
3512,17,3.1
255,40,4.5
1607,37,4.9
3392,27,2.7
301,17,3.9
2391,20,4.5
1946,11,2.2
2654,20,4.8
1233,2,4.9
3048,30,2.1
2161,32,2.5
3004,12,3.0
860,15,4.5
3604,27,3.8
3355,35,4.6
3220,1,4.5
1546,38,2.4
3095,11,2.9
375,10,4.9
2868,25,2.1
291,36,3.2
1252,8,2.8
442,25,4.5
4115,23,4.9
1357,35,1.3
2045,18,1.8
3968,40,3.2
176,3,1.2
2238,20,3.4
3167,15,2.2
420,33,2.5
4558,33,3.8
2787,17,5.0
3068,32,3.5
1180,5,2.9
354,8,2.2
4562,5,2.2
2494,33,1.6
2385,4,4.0
1388,31,1.8
410,15,3.8
4121,5,3.4
4591,32,3.6
3167,20,2.8
3680,7,2.2
307,17,2.4
3677,4,3.4
457,33,3.5
1729,3,3.3
3228,29,4.2
2212,25,4.3
3585,41,2.3
900,31,3.7
733,22,3.6
1447,21,1.9
738,34,3.6
209,32,4.6
3672,15,1.8
1174,9,2.5
1467,34,1.4
3695,6,2.3
3728,39,4.9
4475,41,2.2
1769,8,2.3
1463,14,3.9
2509,8,3.3
1705,37,4.2
4242,31,4.0
3766,32,4.0
2636,41,3.4
749,8,3.1
768,30,3.2
324,24,4.3
1906,27,3.6
4971,30,4.8
276,22,2.9
1970,39,4.9
3931,26,3.7
27,29,4.8
344,23,2.8
1168,9,1.5
2577,9,2.9
950,1,3.1
3297,24,3.0
281,40,2.6
3987,32,4.0
2949,33,4.5
1254,5,4.1
4366,38,1.5
4925,19,4.3
1332,32,2.0
4598,38,3.6
1421,28,3.9
2566,5,3.8
21,10,1.6
337,24,1.1
3413,27,3.0
1910,41,4.7
1206,24,2.9
1337,22,4.2
4528,33,2.2
4004,12,4.6
2406,14,3.5
2850,39,1.2
271,24,3.9
3094,12,2.5
3997,1,3.2
4809,5,1.1
2216,38,3.7
2103,16,1.4
1987,17,1.0
2664,7,4.4
3589,6,2.1
3731,8,4.0
2937,26,1.5
212,35,4.2
3007,20,2.4
3661,6,2.7
4713,32,1.5
1193,41,3.7
2890,35,3.4
1297,29,1.2
4347,23,3.3
4305,10,2.7
3416,26,4.4
2137,41,4.5
4322,14,4.8
4311,40,2.7
2180,32,2.6
4921,24,2.9
3489,40,4.9
109,16,1.1
691,32,4.3
2374,20,3.2
4644,24,1.9
3920,4,3.0
4270,38,2.8
4034,32,2.9
4106,2,2.8
4043,4,4.3
820,29,1.3
4645,19,1.5
4222,20,3.2
3623,18,1.1
1983,41,1.5
3982,14,2.6
3728,21,4.0
4401,25,4.5
3172,17,4.1
409,17,3.8
3004,8,4.9
1980,1,2.7
700,30,4.2
875,2,4.2
233,19,1.2
211,27,1.1
752,24,3.5
2316,40,3.6
1409,40,2.2
1873,21,4.3
2313,17,2.8
1320,39,3.4
1687,3,3.6
98,27,4.8
242,39,2.0
3273,31,4.4
317,32,3.8
1798,13,4.6
343,13,3.8
4846,7,2.4
4372,12,1.7
4288,15,3.3
1065,33,3.0
793,17,1.6
434,12,2.8
3565,12,2.5
1701,21,1.7
4603,12,1.1
735,9,1.1
1046,21,2.2
600,33,1.3
1824,39,1.7
2189,7,3.4
1701,19,2.8
4275,39,2.1
3344,11,2.2
1051,2,2.6
968,20,2.0
3149,32,4.9
2263,13,3.0
4053,17,1.2
2984,40,2.3
1558,3,1.3
4184,26,4.8
2237,4,1.4
834,22,4.0
1957,35,2.3
823,41,3.8
1454,19,1.8
322,37,4.3
4330,39,1.2
4838,34,3.3
1371,10,4.8
2915,34,2.5
2351,41,3.4
3244,10,1.5
4143,20,4.3
1012,26,1.9
3970,11,4.5
4558,5,1.5
4926,17,2.4
945,15,3.3
1702,25,1.1
2463,41,4.1
2386,36,3.1
403,33,4.5
2101,2,1.3
1607,1,3.8
2,26,4.4
4820,19,1.7
1076,40,3.4
421,15,3.2
3931,23,4.5
2881,36,1.1
3881,30,4.7
3196,11,3.1
46,2,4.4
439,4,2.1
245,6,1.6
4131,2,4.3
405,30,1.3
4863,3,4.6
2347,3,3.1
2509,9,3.1
2399,24,4.0
663,8,3.6
4214,35,2.5
2835,7,4.8
3796,23,1.7
2979,21,3.8
1476,37,2.9
3473,33,2.4
115,35,4.5
272,39,2.7
3030,41,4.0
368,2,2.5
2257,9,3.3
838,34,2.9
4284,16,5.0
3631,16,2.1
325,28,2.1
3304,8,2.2
1723,30,4.4
870,5,3.3
3024,21,1.8
4941,32,1.0
4420,22,1.9
1028,1,3.3
4896,31,2.5
2406,3,2.2
1441,20,2.8
4812,19,2.1
593,34,3.8
94,30,2.8
3078,7,3.4
3259,24,3.7
256,6,4.2
3086,12,4.7
2002,39,4.7
2345,29,4.4
4365,38,2.6
2373,25,2.5
3297,15,4.2
3728,13,1.7
3114,41,1.4
327,5,4.9
3260,9,2.7
2141,6,4.5
4421,7,3.7
3905,7,3.0
1915,19,2.0
1253,23,3.4
3698,16,4.8
2913,25,2.0
2411,40,2.5
1526,2,1.9
3185,27,1.9
2999,34,1.8
4182,29,1.8
3791,29,1.5
473,35,3.9
423,32,3.2
4484,34,2.3
1812,6,4.9
3472,25,3.3
2600,19,1.2
1593,28,1.3
1341,35,4.8
217,32,1.1
4473,6,2.7
4926,19,3.2
4793,25,1.9
2308,13,3.6
4200,16,1.9
2874,41,1.3
1590,9,2.3
2652,38,1.8
2308,27,3.2
2089,4,2.5
905,35,4.9
4093,22,3.8
1954,6,2.5
1949,33,4.9
1356,37,1.1
2142,30,4.6
276,13,3.4
2537,26,2.1
4425,35,2.4
3401,34,3.6
3015,26,2.1
3382,34,1.0
1675,33,3.7
4184,5,4.2
570,35,2.6
2605,37,2.8
3073,16,3.6
1154,4,2.9
2305,34,4.9
2100,28,2.5
51,7,3.5
1225,33,2.9
4899,3,2.4
4019,38,3.3
4581,20,4.1
1949,26,3.6
94,6,4.4
4036,35,3.6
1759,24,3.3
3600,1,1.8
3171,32,3.6
3558,15,1.1
2364,19,1.3
4931,12,3.1
4092,41,4.7
1826,1,4.4
3498,28,2.3
783,7,3.0
1507,7,3.9
4786,6,2.7
2035,34,4.6
984,24,3.3
1313,34,3.6
116,12,3.8
3604,24,3.3
1997,41,1.6
4347,23,3.4
3951,31,3.7
4316,24,3.0
4264,18,3.8
1262,20,4.5
4403,17,3.8
1101,18,2.4
1086,9,2.5
1355,32,1.6
3463,31,3.3
3659,8,3.9
281,20,3.4
2280,15,3.7
22,2,3.9
3999,22,1.4
2986,16,2.9
2585,17,1.2
2279,17,1.3
4920,41,4.7
1818,25,3.4
1414,40,3.3
1832,40,3.0
1735,15,2.8
637,2,4.4
2267,32,2.6
2500,24,3.6
3209,15,3.7
1751,25,1.4
812,19,3.8
4960,7,3.5
3263,32,3.7
3196,31,3.8
3283,30,3.5
3984,4,2.6
1893,18,2.8
3829,15,4.9
3167,4,4.2
2138,11,2.9
2733,28,2.5
3605,9,2.1
4828,25,1.4
2616,2,4.2
3020,31,2.2
608,27,1.5
904,35,3.8
1341,24,4.1
4262,35,2.4
2304,16,1.1
2202,14,1.4
2499,19,2.5
3236,10,2.2
1198,22,2.1
4101,13,3.0
1080,3,3.2
2652,17,1.1
643,10,2.4
357,3,2.5
3426,6,4.1
1006,21,4.3
2124,17,2.4
4680,36,1.9
3252,8,1.1
4599,35,3.7
1999,41,2.0
3002,16,2.7
1675,27,2.3
3100,6,3.4
3872,17,4.4
1793,7,3.5
100,37,1.0
1004,11,3.7
928,13,1.5
3830,9,2.2
4973,30,2.2
4183,1,1.5
527,8,3.2
2773,10,4.8
643,5,1.4
2945,8,3.2
2106,5,2.2
2147,13,1.3
452,41,4.2
3961,40,3.9
4249,25,1.6
1292,19,1.4
1940,3,2.1
3216,24,2.2
4412,1,1.6
3890,21,3.9
3239,24,4.9
840,38,2.5
4142,17,3.0
1726,2,2.3
3849,24,1.9
875,33,4.0
2551,4,1.8
1792,26,3.4
847,38,3.7
4449,24,1.4
3358,17,1.0
4712,34,4.3
1070,32,4.8
1202,7,2.0
4686,24,2.4
1268,15,1.2
3887,4,4.8
372,2,4.1
1396,12,4.1
4188,30,4.0
4009,19,2.9
3596,20,3.9
3251,34,2.9
4675,2,4.0
3604,5,3.2
3985,23,4.9
3817,35,1.2
1281,28,5.0
2717,10,3.1
2233,8,3.4
3998,11,1.3
708,29,1.7
3163,18,1.3
4906,27,2.6
4004,29,1.1
1702,11,1.0
924,34,2.2
11,1,4.7
1520,19,3.3
3322,28,4.4
3330,6,1.5
2604,36,1.6
2928,35,4.4
4572,18,2.1
2584,15,3.7
2680,38,5.0
2637,13,1.3
363,22,4.6
431,34,3.4
4402,4,4.4
4423,5,4.1
4732,39,1.4
3355,17,2.5
3896,4,1.7
1561,1,4.3
3936,40,1.8
1056,11,1.4
2184,24,2.5
4764,31,1.3
4036,27,3.4
86,10,4.4
1560,33,3.2
1413,21,4.2
53,4,1.6
1792,8,4.2
1435,16,2.1
2361,17,4.0
829,26,4.7
2435,27,2.2
2662,14,3.8
4151,36,1.7
2015,6,2.3
1393,34,2.0
3393,36,3.5
4002,1,4.6
1771,20,1.2
3574,6,3.9
2312,35,3.6
1603,28,3.2
4768,41,2.0
3020,9,2.9
1582,21,4.8
2548,25,3.5
820,40,4.7
1629,39,2.3
1098,40,4.8
410,23,2.6
504,20,4.1
2490,29,2.5
3687,30,2.9
4823,21,1.6
741,8,4.9
4234,33,2.1
4494,34,5.0
634,13,3.4
798,30,1.9
413,8,2.5
2148,10,3.4
4308,37,4.1
123,41,1.8
3357,35,4.2
4324,37,2.0
3275,40,2.2
3191,37,2.5
3214,3,1.2
4888,23,4.6
3734,19,3.8
3642,38,2.1
1345,2,1.0
325,35,2.2
1898,31,3.4
1905,39,2.5
79,35,3.5
4985,33,3.5
3497,24,3.6
3513,33,4.6
4121,22,3.4
187,37,4.8
1965,17,3.2
4542,4,2.8
4442,11,1.1
2201,21,2.2
3536,28,4.3
1741,24,4.5
2812,6,2.1
859,39,4.2
3360,23,2.8
883,40,4.8
4962,6,2.8
71,13,4.6
4092,7,3.2
633,24,3.6
4888,6,1.7
1631,7,3.0
2047,31,2.8
470,36,2.4
3939,35,2.0
3675,17,3.2
4630,11,2.2
4790,41,4.7
2355,10,1.3
598,9,4.7
1040,21,4.1
2220,4,2.9
1538,40,2.3
2731,15,1.9
3809,24,3.9
2042,1,3.6
2583,5,4.9
311,22,4.1
3860,13,3.0
4472,29,1.0
4360,6,1.5
1297,27,4.9
2900,21,1.9
4212,33,3.7
3627,31,4.5
2557,34,2.9
1184,40,3.6
4595,16,4.7
1959,19,1.7
325,10,5.0
2867,36,3.7
459,5,3.7
608,4,2.7
2651,27,1.6
2980,11,1.9
3576,9,4.0
3750,19,4.4
2472,33,1.6
2975,22,3.1
1769,4,3.0
4721,38,1.6
2665,13,2.1
4495,28,3.1
3621,40,4.2
3661,1,2.2
3369,22,3.8
4444,33,4.6
846,5,4.7
882,5,2.0
3711,24,4.8
3956,3,4.2
1103,31,4.0
4916,14,4.3
1640,1,1.7
1459,25,3.3
4325,2,1.6
320,2,1.1
780,39,4.4
1100,16,2.8
3802,10,3.4
1359,18,2.3
4429,12,2.4
3204,6,3.5
954,11,4.5
261,23,1.4
1225,13,2.1
697,9,1.4
1244,18,2.3
2365,14,1.4
259,32,2.0
1361,16,1.8
4609,36,2.2
3458,27,3.1
1203,9,3.3
2286,10,2.3
3429,14,1.3
2803,27,4.6
2779,28,2.7
3253,7,2.2
2617,39,4.8
3374,15,4.6
2062,12,3.9
2720,26,2.0
4177,24,2.2
315,40,3.6
4429,4,2.3
2598,40,4.4
2323,7,3.6
1674,12,2.9
2956,6,1.4
4757,4,5.0
